grid,velocity,T,D,X_N2,X_H2,X_H,X_O2,X_O,X_H2O,X_OH,X_H2O2,X_HO2,X_NO,X_N2O,X_N,X_NH,X_NNH,X_NH2
0.000703417969,5.95056873,972.384146,1.68714275,0.264598937,0.644704326,0.00136726812,0.0567517809,2.3502842e-05,0.0318079778,0.000127926534,6.04745236e-05,0.000557805248,6.65134822e-11,2.51711223e-10,2.29586583e-12,5.88139302e-13,5.98846363e-11,1.73673079e-12
0.000703515625,5.96724785,975.30259,1.682427,0.264645435,0.644416216,0.00139635493,0.0565868723,2.41252397e-05,0.032188762,0.000128653431,6.00463932e-05,0.000553534632,6.8031085e-11,2.58761555e-10,2.36882869e-12,6.0585426e-13,6.20594813e-11,1.76524449e-12
0.000703613281,5.98393683,978.223069,1.67773477,0.264691799,0.644127177,0.00142583506,0.056420945,2.47578421e-05,0.0325712364,0.000129369598,5.96107799e-05,0.000549269281,6.95773132e-11,2.65980615e-10,2.44295459e-12,6.23107652e-13,6.42980518e-11,1.7932176e-12
0.000703710937,6.00063469,981.145406,1.67306617,0.264738027,0.643837223,0.00145570957,0.0562540063,2.54006198e-05,0.032955379,0.00013007542,5.91679461e-05,0.000545010872,7.11524342e-11,2.7337123e-10,2.51813014e-12,6.39746681e-13,6.66015895e-11,1.82049008e-12
0.000703808594,6.01734045,984.069427,1.66842129,0.264784118,0.643546367,0.00148597945,0.0560860635,2.6053537e-05,0.0333411678,0.000130771285,5.8718154e-05,0.000540760994,7.27578055e-11,2.80937338e-10,2.59533221e-12,6.56710614e-13,6.89723052e-11,1.84799706e-12
0.00070390625,6.03405315,986.99496,1.66380021,0.26483007,0.643254622,0.00151664562,0.0559171241,2.6716552e-05,0.0337285811,0.000131457582,5.82616655e-05,0.000536521158,7.43938836e-11,2.88681983e-10,2.67462991e-12,6.7402327e-13,7.14115017e-11,1.87576055e-12
0.000704003906,6.05077186,989.921837,1.65920301,0.264875881,0.642962001,0.00154770891,0.0557471956,2.7389617e-05,0.0341175969,0.0001321347,5.77987421e-05,0.000532292795,7.60633064e-11,2.96610397e-10,2.75827261e-12,6.93890024e-13,7.39226416e-11,1.90598009e-12
0.000704101563,6.06749565,992.849893,1.65462976,0.26492155,0.642668518,0.00157917008,0.0555762855,2.80726778e-05,0.0345081936,0.000132803031,5.73296443e-05,0.00052807726,7.77636354e-11,3.04722754e-10,2.84341997e-12,7.1342368e-13,7.65043931e-11,1.93575981e-12
0.000704199219,6.08422363,995.778963,1.65008052,0.264967075,0.642374185,0.0016110298,0.0554044015,2.87656741e-05,0.0349003494,0.000133462965,5.68546321e-05,0.000523875836,7.94951052e-11,3.13021888e-10,2.92991717e-12,7.32429491e-13,7.91579765e-11,1.96490104e-12
0.000704296875,6.1009549,998.708888,1.64555533,0.265012454,0.642079016,0.00164328867,0.0552315513,2.94685392e-05,0.0352940425,0.000134114896,5.63739642e-05,0.000519689736,8.12615544e-11,3.21514239e-10,3.02121888e-12,7.54317509e-13,8.18880731e-11,1.99680866e-12
0.000704394531,6.11768815,1001.63944,1.64105437,0.265057685,0.641783025,0.00167594718,0.0550577426,3.01812001e-05,0.0356892513,0.000134759219,5.58878982e-05,0.000515520106,8.30574073e-11,3.30196847e-10,3.11134144e-12,7.73055376e-13,8.4690257e-11,2.02544177e-12
0.000704492188,6.13441575,1004.56934,1.63657947,0.265102767,0.641486224,0.00170900577,0.0548829833,3.09035776e-05,0.0360859544,0.000135396329,5.53966904e-05,0.000511368025,8.4889435e-11,3.39079066e-10,3.20668098e-12,7.94998874e-13,8.75719462e-11,2.0571541e-12
0.000704589844,6.15113664,1007.49842,1.63213069,0.265147699,0.641188627,0.00174246479,0.0547072811,3.16355868e-05,0.0364841304,0.000136026611,5.49005952e-05,0.000507234501,8.67523346e-11,3.48158212e-10,3.30152086e-12,8.14378352e-13,9.05288636e-11,2.08616818e-12
0.0007046875,6.16784976,1010.42647,1.62770808,0.265192479,0.640890246,0.00177632453,0.054530644,3.2377137e-05,0.0368837582,0.000136650442,5.43998656e-05,0.000503120472,8.86542649e-11,3.57445019e-10,3.40364111e-12,8.38927344e-13,9.35697932e-11,2.12021696e-12
0.000704785156,6.18455409,1013.35332,1.62331168,0.265237105,0.640591095,0.00181058516,0.0543530799,3.31281317e-05,0.0372848163,0.000137268186,5.38947527e-05,0.00049902681,9.05906233e-11,3.66937499e-10,3.50801269e-12,8.63563902e-13,9.66913515e-11,2.15420604e-12
0.000704882812,6.20124859,1016.27879,1.61894153,0.265281576,0.640291188,0.0018452468,0.0541745969,3.38884682e-05,0.0376872837,0.000137880197,5.33855058e-05,0.000494954326,9.25577093e-11,3.76634532e-10,3.61054008e-12,8.84150464e-13,9.98910121e-11,2.18399212e-12
0.000704980469,6.21793225,1019.20267,1.61459766,0.26532589,0.639990536,0.00188030946,0.0539952031,3.46580384e-05,0.0380911392,0.000138486819,5.28723722e-05,0.000490903766,9.4563079e-11,3.86546214e-10,3.71840585e-12,9.07822432e-13,1.0317693e-10,2.21670808e-12
0.000705078125,6.23460407,1022.12481,1.6102801,0.265370047,0.639689155,0.00191577307,0.0538149067,3.54367279e-05,0.0384963614,0.000139088388,5.2355597e-05,0.000486875822,9.66068472e-11,3.96675223e-10,3.83131081e-12,9.34220765e-13,1.06550144e-10,2.25199252e-12
0.000705175781,6.25126307,1025.04501,1.60598887,0.265414044,0.639387056,0.00195163746,0.0536337161,3.62244168e-05,0.0389029293,0.000139685227,5.18354233e-05,0.000482871128,9.86839998e-11,4.07019095e-10,3.94382794e-12,9.57870119e-13,1.10006824e-10,2.28435753e-12
0.000705273437,6.26790826,1027.9631,1.60172397,0.265457881,0.639084254,0.00198790236,0.0534516396,3.70209792e-05,0.0393108217,0.000140277651,5.13120915e-05,0.000478890263,1.00799368e-10,4.17585162e-10,4.06041076e-12,9.83173605e-13,1.1355258e-10,2.3182035e-12
0.000705371094,6.28453868,1030.87892,1.59748542,0.265501555,0.638780762,0.00202456744,0.0532686858,3.78262837e-05,0.0397200173,0.000140865964,5.07858398e-05,0.000474933759,1.02954041e-10,4.28377015e-10,4.18174163e-12,1.01075811e-12,1.17189402e-10,2.3541536e-12
0.00070546875,6.30115337,1033.79227,1.59327321,0.265545066,0.638476593,0.00206163223,0.0530848632,3.86401928e-05,0.0401304949,0.000141450462,5.02569039e-05,0.000471002097,1.05144608e-10,4.39393726e-10,4.3040004e-12,1.03675268e-12,1.20914985e-10,2.3883268e-12
0.000705566406,6.31775141,1036.703,1.58908736,0.265588413,0.638171761,0.0020990962,0.0529001806,3.94625637e-05,0.0405422332,0.000142031429,4.97255165e-05,0.000467095711,1.07375068e-10,4.50641729e-10,4.43080013e-12,1.06471579e-12,1.24734161e-10,2.42427946e-12
